Ticker,XCH,LTP,Qty.,Chg,% Chg,Bid Qty,Bid,Open,P.Close,Low,High,Avg Price,T.Volume,Total Value,OI,OI Change,No.of contracts,Strike Price,Exp. Date,Option Type,P.Open,OI-Combined Fut,5-Days Avg Vol,Calc Column 1
Index Options,NSE,1212.1,6,-956.25,-44.10035280282242,150,1209.55,1137.15,2168.35,1137.15,1212.1,1168.53,6,5.26,2,2,6,21950.0,23-Jan-2025,Call,1137.15,0.0,0.0,0.000701118
Index Options,NSE,0.9,115023,-0.7000000000000001,-43.75,2250,0.85,1.6,1.6,0.85,1.7,1.26,115023,108.7,20503,7296,115023,21950.0,23-Jan-2025,Put,1.6,0.0,0.0,0.014492898
Index Options,NSE,1164.95,389,89.04999999999995,8.276791523375774,1425,1163.05,1093.3,1075.9,1003.0,1169.4,1085.83,389,316.79,128,-100,389,22000.0,23-Jan-2025,Call,1093.3,0.0,0.0,0.042238787
Index Options,NSE,0.85,1195884,-0.9,-51.42857142857144,675,0.85,1.75,1.75,0.8,1.85,1.33,1195884,1192.89,141385,11631,1195884,22000.0,23-Jan-2025,Put,1.75,0.0,0.0,0.159052572
Index Options,NSE,992.55,14,-1080.05,-52.11087522918074,375,1111.55,1013.0,2072.6,992.0,1016.0,1006.41,14,10.57,4,4,14,22050.0,23-Jan-2025,Call,1013.0,0.0,0.0,0.001408974
Index Options,NSE,0.9,227763,-0.9500000000000001,-51.35135135135135,75,0.9,1.7,1.85,0.85,1.95,1.42,227763,242.57,28963,16715,227763,22050.0,23-Jan-2025,Put,1.7,0.0,0.0,0.032342345999999994
Index Options,NSE,1036.6,16,76.59999999999991,7.979166666666656,300,1063.2,992.0,960.0,936.5,1036.6,986.96,16,11.84,19,-1,16,22100.0,23-Jan-2025,Call,992.0,0.0,0.0,0.001579136
Index Options,NSE,0.95,388470,-0.95,-50.0,5025,0.9,1.75,1.9,0.85,2.0,1.45,388470,422.46,29942,2821,388470,22100.0,23-Jan-2025,Put,1.75,0.0,0.0,0.05632815
Index Options,NSE,0.0,0,0.0,0.0,450,1013.5,0.0,1072.75,0.0,0.0,0.0,0,0.0,3,0,0,22150.0,23-Jan-2025,Call,0.0,0.0,0.0,0.0
Index Options,NSE,0.85,171673,-1.25,-59.523809523809526,7875,0.85,2.15,2.1,0.85,2.25,1.56,171673,200.86,11402,3530,171673,22150.0,23-Jan-2025,Put,2.15,0.0,0.0,0.026780988000000002
Index Options,NSE,979.8,414,92.04999999999995,10.368910166150375,150,964.3,915.3,887.75,805.0,979.8,886.21,414,275.17,72,35,414,22200.0,23-Jan-2025,Call,915.3,0.0,0.0,0.036689094
Index Options,NSE,1.1,570320,-1.15,-51.11111111111111,4350,0.9,2.05,2.25,0.9,2.3,1.66,570320,710.05,57796,1194,570320,22200.0,23-Jan-2025,Put,2.05,0.0,0.0,0.09467312
Index Options,NSE,0.0,0,0.0,0.0,450,913.5,0.0,1883.5,0.0,0.0,0.0,0,0.0,0,0,0,22250.0,23-Jan-2025,Call,0.0,0.0,0.0,0.0
Index Options,NSE,1.0,254280,-1.7000000000000002,-62.96296296296296,525,1.0,2.85,2.7,0.95,2.85,1.8,254280,343.28,17767,5400,254280,22250.0,23-Jan-2025,Put,2.85,0.0,0.0,0.0457704
Index Options,NSE,860.1,304,82.45000000000005,10.602456117790785,150,864.3,800.0,777.65,704.0,874.0,789.59,304,180.03,72,-36,304,22300.0,23-Jan-2025,Call,800.0,0.0,0.0,0.024003536000000002
