Ticker,XCH,LTP,Qty.,Chg,% Chg,Bid Qty,Bid,Open,P.Close,Low,High,Avg Price,T.Volume,Total Value,OI,OI Change,No.of contracts,Strike Price,Exp. Date,Option Type,P.Open,OI-Combined Fut,5-Days Avg Vol,Calc Column 1
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25650,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25650,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25700,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25700,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25750,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25750,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25800,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25800,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25850,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25850,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25900,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25900,23-Jan-25,Put,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25950,23-Jan-25,Call,0,0,0,0
Index Options,NSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25950,23-Jan-25,Put,0,0,0,0
