Ticker,XCH,LTP,Qty.,Chg,% Chg,Bid Qty,Bid,Open,P.Close,Low,High,Avg Price,T.Volume,Total Value,OI,OI Change,No.of contracts,Strike Price,Exp. Date,Option Type,P.Open,OI-Combined Fut,5-Days Avg Vol,Calc Column 1
Index Options,NSE,7.4,48095,-1.0,-11.904761904761903,735,6.05,6.85,8.4,5.9,12.9,7.75,48095,55.91,8199,3382,48095,45400.0,30-Jan-2025,Put,6.85,0.0,0.0,0.037273625
Index Options,NSE,3000.0,4,-19.90000000000009,-0.6589622172919662,105,2832.65,3019.9,3019.9,2990.0,3019.9,3002.47,4,1.8,29,0,4,45500.0,30-Jan-2025,Call,3019.9,0.0,0.0,0.0012009879999999998
Index Options,NSE,9.95,594094,0.5999999999999996,6.417112299465237,150,9.4,9.5,9.35,6.55,14.7,8.79,594094,783.31,107865,23539,594094,45500.0,30-Jan-2025,Put,9.5,0.0,0.0,0.522208626
Index Options,NSE,0.0,0,0.0,0.0,600,2626.35,0.0,7205.6,0.0,0.0,0.0,0,0.0,0,0,0,45600.0,30-Jan-2025,Call,0.0,0.0,0.0,0.0
Index Options,NSE,9.05,75753,-1.049999999999999,-10.396039603960386,750,9.0,10.2,10.1,7.3,16.8,10.12,75753,114.99,8458,4412,75753,45600.0,30-Jan-2025,Put,10.2,0.0,0.0,0.076662036
Index Options,NSE,2897.05,2,-402.9499999999998,-12.210606060606056,600,2542.95,2988.05,3300.0,2897.05,2988.05,2942.55,2,0.88,4,1,2,45700.0,30-Jan-2025,Call,2988.05,0.0,0.0,0.00058851
Index Options,NSE,11.95,101112,0.34999999999999964,3.0172413793103416,195,10.15,12.05,11.6,8.35,19.3,10.97,101112,166.38,12512,6325,101112,45700.0,30-Jan-2025,Put,12.05,0.0,0.0,0.110919864
Index Options,NSE,0.0,0,0.0,0.0,600,2421.9,0.0,7026.95,0.0,0.0,0.0,0,0.0,0,0,0,45800.0,30-Jan-2025,Call,0.0,0.0,0.0,0.0
Index Options,NSE,14.0,142232,1.0,7.6923076923076925,195,11.8,13.05,13.0,9.5,22.4,12.31,142232,262.63,12766,5680,142232,45800.0,30-Jan-2025,Put,13.05,0.0,0.0,0.17508759200000001
Index Options,NSE,2283.5,1,-210.94999999999982,-8.456774038365165,105,2432.25,2283.5,2494.45,2283.5,2283.5,2283.5,1,0.34,5,1,1,45900.0,30-Jan-2025,Call,2283.5,0.0,0.0,0.00022835
