Ticker,XCH,LTP,Qty.,Chg,% Chg,Bid Qty,Bid,Open,P.Close,Low,High,Avg Price,T.Volume,Total Value,OI,OI Change,No.of contracts,Strike Price,Exp. Date,Option Type,P.Open,OI-Combined Fut,5-Days Avg Vol,Calc Column 1
Index Options,NSE,86.35,3054522,52.8,157.37704918032787,225,86.35,17.2,33.55,17.2,138.9,73.35,3054522,168036.89,75739,-23333,3054522,23000.0,23-Jan-2025,Put,17.2,0.0,0.0,22.40491887
Index Options,NSE,140.35,266090,-219.35,-60.98137336669447,75,140.8,389.55,359.7,124.0,401.8,180.31,266090,35984.02,19105,16009,266090,23050.0,23-Jan-2025,Call,389.55,0.0,0.0,4.79786879
Index Options,NSE,105.55,1042036,64.4,156.50060753341435,150,105.55,32.0,41.15,24.45,164.95,89.94,1042036,70290.54,20547,-1304,1042036,23050.0,23-Jan-2025,Put,32.0,0.0,0.0,9.372071784000001
Index Options,NSE,115.7,761946,-205.05,-63.92829306313329,75,115.5,350.0,320.75,100.3,365.25,185.1,761946,105777.15,40327,31415,761946,23100.0,23-Jan-2025,Call,350.0,0.0,0.0,14.10362046
Index Options,NSE,128.0,2014169,78.1,156.5130260521042,75,127.7,37.0,49.9,30.75,193.6,104.32,2014169,157588.58,39213,-17820,2014169,23100.0,23-Jan-2025,Put,37.0,0.0,0.0,21.011811008
Index Options,NSE,91.8,853869,-191.55,-67.6019057702488,300,90.65,300.0,283.35,80.45,326.35,171.17,853869,109617.57,27149,19051,853869,23150.0,23-Jan-2025,Call,300.0,0.0,0.0,14.615675672999998
Index Options,NSE,155.8,1489133,94.70000000000002,154.99181669394437,225,155.25,46.05,61.1,36.85,224.1,123.78,1489133,138243.66,23077,-7387,1489133,23150.0,23-Jan-2025,Put,46.05,0.0,0.0,18.432488274
Index Options,NSE,72.45,2153866,-174.45,-70.6561360874848,75,72.45,271.9,246.9,63.65,281.9,154.56,2153866,249676.15,75359,39958,2153866,23200.0,23-Jan-2025,Call,271.9,0.0,0.0,33.290152895999995
Index Options,NSE,184.85,2683147,110.69999999999999,149.29197572488198,75,184.25,54.15,74.15,46.05,257.5,138.23,2683147,278168.56,50302,-27137,2683147,23200.0,23-Jan-2025,Put,54.15,0.0,0.0,37.08914098099999
Index Options,NSE,56.95,1157314,-155.95,-73.25035227806481,375,56.8,235.7,212.9,50.4,244.25,135.79,1157314,117863.75,35984,20535,1157314,23250.0,23-Jan-2025,Call,235.7,0.0,0.0,15.715166806000001
Index Options,NSE,218.65,1178555,129.25,144.57494407158836,75,217.9,62.1,89.4,57.2,292.35,148.02,1178555,130837.28,13589,-17720,1178555,23250.0,23-Jan-2025,Put,62.1,0.0,0.0,17.44497111
Index Options,NSE,43.75,2280664,-138.6,-76.00767754318618,375,43.75,202.0,182.35,39.75,300.0,120.85,2280664,206713.68,82857,37665,2280664,23300.0,23-Jan-2025,Call,202.0,0.0,0.0,27.56182444
Index Options,NSE,255.5,1704932,148.15,138.00652072659528,225,255.45,85.0,107.35,71.5,330.2,162.76,1704932,208121.05,38899,-23020,1704932,23300.0,23-Jan-2025,Put,85.0,0.0,0.0,27.749473232
Index Options,NSE,33.55,1499158,-119.95,-78.14332247557003,1875,33.55,161.0,153.5,30.85,178.35,108.2,1499158,121656.67,43153,19365,1499158,23350.0,23-Jan-2025,Call,161.0,0.0,0.0,16.22088956
Index Options,NSE,299.0,884636,171.3,134.1425215348473,450,296.45,100.0,127.7,89.0,369.65,168.42,884636,111742.8,14813,-9701,884636,23350.0,23-Jan-2025,Put,100.0,0.0,0.0,14.899039511999998
Index Options,NSE,25.65,2746772,-102.19999999999999,-79.93742667188111,75,25.65,149.0,127.85,24.5,149.4,89.73,2746772,184850.89,87507,44215,2746772,23400.0,23-Jan-2025,Call,149.0,0.0,0.0,24.646785156
Index Options,NSE,337.05,1187304,186.0,123.13803376365442,300,337.0,125.05,151.05,110.45,411.5,197.6,1187304,175958.45,14824,-10002,1187304,23400.0,23-Jan-2025,Put,125.05,0.0,0.0,23.46112704
Index Options,NSE,19.8,1234846,-84.25,-80.97068716962998,750,19.55,125.0,104.05,18.85,125.05,72.4,1234846,67052.14,37114,14865,1234846,23450.0,23-Jan-2025,Call,125.0,0.0,0.0,8.940285040000001
Index Options,NSE,384.15,260760,205.74999999999997,115.33071748878922,300,382.75,155.0,178.4,136.45,454.7,214.7,260760,41988.88,4895,156,260760,23450.0,23-Jan-2025,Put,155.0,0.0,0.0,5.5985172
Index Options,NSE,14.7,2616984,-68.8,-82.39520958083833,3450,14.7,91.5,83.5,14.3,100.0,54.21,2616984,106400.03,125304,63860,2616984,23500.0,23-Jan-2025,Call,91.5,0.0,0.0,14.186670264000002
Index Options,NSE,427.0,367521,219.75,106.0313630880579,150,426.25,181.2,207.25,160.0,498.6,272.58,367521,75134.16,9860,-4446,367521,23500.0,23-Jan-2025,Put,181.2,0.0,0.0,10.017887417999999
Index Options,NSE,11.25,1093098,-54.3,-82.83752860411899,825,11.25,65.1,65.55,10.95,80.0,42.88,1093098,35154.03,33206,8203,1093098,23550.0,23-Jan-2025,Call,65.1,0.0,0.0,4.687204224
Index Options,NSE,473.6,45440,233.3,97.0869746150645,450,471.5,198.95,240.3,195.6,541.4,288.22,45440,9822.54,1712,-517,45440,23550.0,23-Jan-2025,Put,198.95,0.0,0.0,1.3096716800000001
Index Options,NSE,8.55,2009362,-42.05,-83.10276679841895,4575,8.55,57.35,50.6,8.5,64.65,31.75,2009362,47847.93,63262,-9754,2009362,23600.0,23-Jan-2025,Call,57.35,0.0,0.0,6.37972435
Index Options,NSE,520.0,78139,243.45,88.03109745073223,150,519.05,235.75,276.55,228.6,588.95,342.12,78139,20049.69,5092,-33,78139,23600.0,23-Jan-2025,Put,235.75,0.0,0.0,2.673291468
Index Options,NSE,6.55,1094398,-32.150000000000006,-83.07493540051681,1425,6.3,44.35,38.7,6.25,48.6,24.12,1094398,19797.66,33412,9463,1094398,23650.0,23-Jan-2025,Call,44.35,0.0,0.0,2.6396879760000003
Index Options,NSE,568.65,13776,254.29999999999995,80.89708923174803,75,568.85,269.3,314.35,262.65,630.9,386.33,13776,3991.56,1226,-60,13776,23650.0,23-Jan-2025,Put,269.3,0.0,0.0,0.532208208
Index Options,NSE,5.0,2056990,-24.15,-82.84734133790738,7950,4.8,31.4,29.15,4.8,36.4,18.33,2056990,28278.47,73364,13960,2056990,23700.0,23-Jan-2025,Call,31.4,0.0,0.0,3.7704626699999997
Index Options,NSE,618.55,24743,261.79999999999995,73.38472319551505,750,617.5,309.7,356.75,304.2,686.3,433.05,24743,8036.22,4067,-524,24743,23700.0,23-Jan-2025,Put,309.7,0.0,0.0,1.0714956150000001
Index Options,NSE,3.7,1112543,-18.35,-83.21995464852608,2475,3.7,25.0,22.05,3.65,28.3,13.34,1112543,11130.99,38332,17802,1112543,23750.0,23-Jan-2025,Call,25.0,0.0,0.0,1.484132362
Index Options,NSE,669.25,2317,272.75,68.78940731399747,150,663.7,349.8,396.5,340.5,720.9,465.92,2317,809.65,486,73,2317,23750.0,23-Jan-2025,Put,349.8,0.0,0.0,0.10795366400000002
Index Options,NSE,3.0,1660519,-13.399999999999999,-81.70731707317073,13350,3.0,16.4,16.4,3.0,20.8,10.02,1660519,12478.8,75175,22842,1660519,23800.0,23-Jan-2025,Call,16.4,0.0,0.0,1.6638400379999998
Index Options,NSE,716.8,12099,273.54999999999995,61.71460800902424,75,713.55,433.75,443.25,391.5,781.55,565.2,12099,5128.77,2993,-526,12099,23800.0,23-Jan-2025,Put,433.75,0.0,0.0,0.68383548
Index Options,NSE,2.5,749891,-9.8,-79.67479674796748,3825,2.5,12.9,12.3,2.45,16.45,8.01,749891,4504.97,32474,10118,749891,23850.0,23-Jan-2025,Call,12.9,0.0,0.0,0.600662691
Index Options,NSE,767.1,579,277.15000000000003,56.56699663230943,750,762.5,467.15,489.95,447.5,802.0,556.71,579,241.75,508,-31,579,23850.0,23-Jan-2025,Put,467.15,0.0,0.0,0.032233509
Index Options,NSE,2.15,1442734,-7.15,-76.88172043010752,14550,2.15,10.0,9.3,2.15,12.4,5.68,1442734,6146.05,67850,21648,1442734,23900.0,23-Jan-2025,Call,10.0,0.0,0.0,0.8194729119999999
Index Options,NSE,814.0,2245,280.75,52.64885138302859,150,813.95,510.0,533.25,490.0,874.2,671.73,2245,1131.03,1107,-173,2245,23900.0,23-Jan-2025,Put,510.0,0.0,0.0,0.150803385
Index Options,NSE,2.2,541903,-4.8999999999999995,-69.01408450704226,450,2.0,8.6,7.1,1.85,10.0,4.43,541903,1800.47,21732,4221,541903,23950.0,23-Jan-2025,Call,8.6,0.0,0.0,0.240063029
Index Options,NSE,861.65,116,269.6,45.53669453593447,75,860.6,562.4,592.05,538.5,878.55,702.49,116,61.12,74,-3,116,23950.0,23-Jan-2025,Put,562.4,0.0,0.0,0.008148884
Index Options,NSE,1.95,1413902,-3.6499999999999995,-65.17857142857142,75,1.9,7.3,5.6,1.8,7.85,3.55,1413902,3764.51,158146,37251,1413902,24000.0,23-Jan-2025,Call,7.3,0.0,0.0,0.50193521
Index Options,NSE,917.0,5364,285.1,45.11789840164583,375,913.9,600.0,631.9,590.0,978.25,738.37,5364,2970.46,3888,-1477,5364,24000.0,23-Jan-2025,Put,600.0,0.0,0.0,0.39606166800000003
Index Options,NSE,1.55,561188,-2.6500000000000004,-63.0952380952381,450,1.6,4.9,4.2,1.55,5.9,2.93,561188,1233.21,20730,2979,561188,24050.0,23-Jan-2025,Call,4.9,0.0,0.0,0.164428084
Index Options,NSE,960.0,46,288.4,42.94222751637879,3000,960.5,816.0,671.6,800.0,1015.6,969.8,46,33.46,105,-28,46,24050.0,23-Jan-2025,Put,816.0,0.0,0.0,0.004461079999999999
